item,itemLabel,startDate,endDate
Q5613021,Ross Cranston,1998-07-28,2001-06-11
Q234182,Harriet Harman,2001-06-11,2005-05-10
Q6848224,Mike O'Brien,2005-05-11,2007-06-29
Q337563,Dame Vera Baird,2007-06-29,2010-05-11
Q334339,Edward Garnier,2010-05-13,2012-09-04
Q478711,Oliver Heald,2012-09-04,2014-07-15
Q269853,Robert Buckland,2014-07-15,2019-05-09
Q19957811,Lucy Frazer,2019-05-09,2019-07-25
Q303085,Michael Ellis,2019-07-25,2021-03-02
Q19957811,Lucy Frazer,2021-03-02,2021-09-10
Q303085,Michael Ellis,2021-09-10,2021-09-16
Q19956858,Alex Chalk,2021-09-16,2022-07-05
Q272318,Edward Timpson,2022-07-07,
