item,itemLabel,startDate,endDate,psid
Q20876909,Howard Fergus,2014,2015-01-23,Q20876909-7115654D-B9EA-4EF0-AB92-C48EB21366D4
Q20876909,Howard Fergus,1975,2001,Q20876909-96c23f32-4cfa-763c-6376-0321872f58c8
Q20876909,Howard Fergus,2009-10,2010-04-06,Q20876909-ED469E21-CA62-4FFB-84B3-63C48E8198FA
Q21063908,Shirley Osborne,2014-09,2019-10,Q21063908-8f094846-45a1-2233-21f1-8b380d5c5bd9
Q22683087,Teresina Bodkin,2010-04-06,2014,Q22683087-AB1694B9-5323-495C-85E1-5564092BC192
Q22683087,Teresina Bodkin,2019-12-17,,Q22683087-FA4308CD-4CDF-4BB8-B4EE-F85B00210963
