item,itemLabel,startDate,endDate,sourceDate,psid
Q265935,Nick Brown,2001-06-11,2003-06-13,2022-07-07,Q265935-249E8F52-0FB9-4041-BC43-92CB6F6ED8C5
Q332587,Des Browne,2003-06-13,2004-04-01,2022-07-07,Q332587-8856FAA1-E504-4C01-AAB0-28E48452DB4A
Q6152441,Jane Kennedy,2004-04-01,2005-05-10,2022-07-07,Q6152441-BBC77CE1-07CB-494D-90EE-13A4E432176F
Q688913,Margaret Hodge,2005-05-10,2006-05-05,2022-07-07,Q688913-55DD7EC4-EE2B-4221-8497-88A1E0D46A28
Q333702,Jim Murphy,2006-05-05,2007-06-28,2022-07-07,Q333702-01D7078A-6F55-451F-BBDE-729EFC372053
Q251095,Caroline Flint,2007-06-28,2008-01-24,,Q251095-0F621267-61AB-48D1-A066-C81C352AC4A9
Q272346,Stephen Timms,2008-01-25,2008-10-03,2022-07-07,Q272346-9C3A1379-4165-4D9C-AFAB-83DA1C808386
Q334350,Tony McNulty,2008-10-03,2009-06-05,2022-07-07,Q334350-062A70E3-A6EE-4681-AA84-33B473011147
Q334359,Jim Knight,2009-06-05,2010-05-11,2022-07-07,Q334359-C20E6184-BC0F-479E-B031-2FDCCD8C454A
Q337453,Chris Grayling,2010-05-13,2012-09-04,2022-07-07,Q337453-62167323-3A54-4B7D-BE35-D376CDB1F97C
Q677068,Mark Hoban,2012-09-04,2013-10-07,2022-07-07,Q677068-781785C4-CA8C-4F9A-967B-B6E17DD57DD1
Q584062,Esther McVey,2013-10-07,2015-05-08,2022-07-07,Q584062-C90FD70F-3FCD-4367-8E80-02D17971E670
Q575733,Priti Patel,2015-05-11,2016-07-14,2022-07-07,Q575733-8C9D6636-5DFA-42F3-961E-97E8DC6133A4
Q676947,Damian Hinds,2016-07-17,2018-01-08,2022-07-07,Q676947-B60421C4-192F-4B0E-8542-A51C62C26990
Q478531,Alok Sharma,2018-01-09,2019-07-24,,Q478531-B824E551-B9A2-4686-813D-A6473A6295F7
Q19957306,Mims Davies,2019-07-25,2022-07-06,,Q19957306-4B40CC65-3739-470E-83F3-6303E3F9190F
