item,itemLabel,startDate,endDate
Q265935,Nick Brown,2001-06-11,2003-06-13
Q332587,Des Browne,2003-06-13,2004-04-01
Q6152441,Jane Kennedy,2004-04-01,2005-05-10
Q688913,Margaret Hodge,2005-05-10,2006-05-05
Q333702,Jim Murphy,2006-05-05,2007-06-28
Q251095,Caroline Flint,2007-06-28,2008-01-24
Q272346,Stephen Timms,2008-01-25,2008-10-03
Q334350,Tony McNulty,2008-10-03,2009-06-05
Q334359,Jim Knight,2009-06-05,2010-05-11
Q337453,Chris Grayling,2010-05-13,2012-09-04
Q677068,Mark Hoban,2012-09-04,2013-10-07
Q584062,Esther McVey,2013-10-07,2015-05-08
Q575733,Priti Patel,2015-05-11,2016-07-14
Q676947,Damian Hinds,2016-07-17,2018-01-08
Q478531,Alok Sharma,2018-01-09,2019-07-24
Q19957306,Mims Davies,2019-07-25,2022-07-06
Q76362964,Julie Marson,2022-07-08,
